,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
20274,1,1,3,5,22,154,255,25,152,173,1768,3,9,1,1,1,3,5,
35027,1,1,1,5,3,9,13,3,9,9,4199,1,1,1,1,1,2,2,
70555,2,1,1,3,3,4,4,3,4,4,4,1,33,1,1,1,4,3,
4880,2,1,1,3,16,524,34,16,517,94,1531,12,17,8,1,1,5,5,
86620,1,1,4,3,11,399,59,11,560,102,1923,2,2,1,1,1,4,3,
120456,1,1,4,1,5,353,11,5,351,327,622,1,1,1,2,2,5,3,
65195,2,1,1,1,1,239,54,1,622,231,2953,3,3,1,1,1,1,2,
61610,1,1,3,3,19,211,701,19,207,61,2623,8,28,6,1,1,5,2,
29436,1,1,1,3,1,190,212,1,188,182,2986,3,3,1,1,1,3,2,
73999,2,1,3,1,6,178,203,6,214,207,311,5,22,1,1,1,2,2,
25760,1,1,1,1,1,14,255,1,14,123,1203,9,13,1,1,1,2,3,
136610,1,1,1,1,8,433,65,8,423,275,959,1,1,1,1,1,4,3,
55513,1,1,3,5,12,192,59,12,158,48,399,17,131,1,3,2,3,2,
42312,2,1,3,1,15,207,61,15,239,186,1228,24,67,1,2,2,4,2,
83065,1,1,4,3,21,63,760,21,619,503,5429,17,31,1,4,2,3,3,
11115,2,1,1,3,22,138,54,25,135,130,763,8,61,1,1,1,3,3,
27487,1,1,1,3,16,405,34,16,264,255,1363,6,6,1,1,1,4,3,
81393,1,1,1,5,6,68,219,6,382,25,2690,9,36,1,1,1,3,3,
43846,2,1,3,3,14,241,247,14,243,233,125,3,9,1,1,1,3,2,
86554,1,1,3,3,16,219,135,16,217,210,315,17,75,1,1,1,3,2,
44036,2,1,1,3,8,276,34,8,269,258,5316,6,6,1,1,1,3,2,
50516,1,1,1,3,5,215,1469,5,212,205,6893,6,6,1,1,1,3,5,
114627,1,1,1,3,3,442,4,3,529,64,1820,5,66,1,3,2,3,3,
105717,2,1,3,3,6,140,668,6,137,133,2237,3,19,1,1,1,4,3,
61045,2,1,4,3,5,109,341,5,107,104,4723,3,9,1,1,1,4,3,
100045,1,1,1,3,18,55,258,18,55,56,7202,4,7,1,1,1,4,5,
110681,1,1,4,7,15,207,220,15,239,186,351,1,1,1,1,1,4,2,
67629,2,1,3,1,3,169,59,3,167,3,557,7,10,1,1,1,3,3,
107675,2,1,1,3,8,300,404,8,16,16,812,26,78,1,1,1,2,2,
12180,2,1,2,3,6,83,67,6,81,22,141,10,25,1,1,1,3,3,
139386,2,1,3,4,6,25,257,6,25,25,1569,4,7,1,1,1,4,3,
59167,2,1,2,1,14,325,47,14,326,46,552,4,7,1,1,1,2,3,
38108,1,1,3,1,9,218,38,9,216,291,497,6,41,1,1,1,3,2,
39974,1,1,1,3,5,120,99,5,117,91,147,1,24,1,3,2,3,3,
123123,2,1,1,1,8,372,90,8,403,99,848,6,6,9,1,1,2,3,
28858,1,1,3,7,15,344,117,15,223,216,5396,7,47,1,1,1,4,2,
114186,1,1,2,3,8,206,673,8,203,196,1647,1,1,1,1,1,5,2,
55842,2,1,4,3,4,37,219,4,352,500,5119,17,160,9,1,1,6,3,
38545,1,1,3,4,20,266,200,20,238,107,4841,4,4,1,1,1,4,2,
46210,1,1,3,3,6,25,483,6,25,25,1126,6,6,1,1,1,3,2,
89849,1,1,3,3,13,480,59,13,473,425,1299,4,4,8,1,1,2,3,
32550,1,1,4,3,16,49,51,16,50,49,2271,3,9,2,1,1,2,3,
1178,1,1,1,1,18,288,142,18,426,263,968,1,1,6,1,1,4,3,
4025,2,1,3,3,4,456,691,4,505,486,1894,3,19,2,3,2,3,4,
131959,2,1,1,3,8,410,1105,8,406,374,3246,26,119,1,1,1,4,2,
58773,2,1,3,1,3,69,411,3,68,4,3868,5,22,1,1,1,4,3,
42773,2,1,3,3,20,113,45,20,238,107,518,9,35,12,3,2,4,3,
83535,2,1,2,3,8,335,310,8,162,157,4749,3,9,1,2,2,3,5,
13613,2,1,3,3,5,120,299,5,149,144,566,3,9,1,1,1,3,3,
37962,2,1,3,3,1,450,136,1,535,406,1998,5,5,1,3,2,3,2,
59393,1,1,1,3,11,370,664,11,300,284,1609,3,9,1,1,1,3,5,
76249,1,1,3,1,1,72,54,1,571,305,3175,6,41,1,1,1,3,5,
62502,1,1,3,3,20,266,200,20,238,107,1346,1,1,1,1,1,6,2,
24763,2,1,3,3,5,259,1773,5,179,171,5731,6,81,2,4,2,3,3,
31130,2,1,1,1,11,244,59,11,246,408,1431,2,2,1,1,1,2,3,
104637,2,1,2,3,6,83,45,6,22,22,1611,18,37,21,1,1,5,4,
8772,2,1,3,3,13,34,929,14,312,348,3746,11,30,1,4,2,3,4,
49417,2,1,1,3,1,280,54,1,341,317,2613,3,9,1,1,1,3,2,
9442,1,1,2,3,18,129,59,18,125,122,161,1,24,1,1,1,5,2,
69545,1,1,3,1,20,533,538,20,525,161,1467,16,178,1,1,1,3,3,
6060,1,1,2,1,17,540,74,17,533,470,1679,1,1,1,1,1,3,2,
14565,1,1,3,5,14,324,247,14,325,309,548,6,6,1,1,1,3,2,
2762,2,1,2,4,18,125,121,18,121,118,155,12,17,1,1,1,3,3,
74506,1,1,4,1,1,65,14,1,14,123,424,6,41,9,4,2,3,3,
425,1,1,2,3,17,246,212,17,249,55,396,1,1,1,1,1,6,2,
93817,2,1,3,3,11,183,114,11,181,145,1429,19,46,5,3,2,3,3,
110499,2,1,1,5,6,330,333,6,189,183,2123,3,39,6,1,1,2,3,
92657,2,1,4,3,1,72,45,1,341,317,1162,2,2,1,4,2,2,2,
144103,1,1,4,1,5,359,99,5,359,333,1426,4,4,1,1,2,3,3,
72441,2,1,3,1,5,281,599,5,278,265,1380,1,134,1,2,2,1,2,
77759,1,1,1,3,1,190,1,1,188,182,3376,1,1,1,1,1,4,5,
102933,2,1,3,1,5,299,61,5,298,282,474,3,3,2,4,2,2,2,
133887,1,1,4,7,15,344,117,15,223,216,3073,3,45,1,4,2,3,3,
143929,1,1,3,1,19,60,65,19,60,61,70,1,1,1,1,1,2,2,
40633,2,1,1,1,22,154,281,25,152,173,506,28,63,1,1,1,2,2,
99626,1,1,3,4,8,276,896,8,269,258,5075,7,47,1,1,1,6,2,
3081,1,1,3,1,3,357,87,3,357,35,1378,1,24,1,1,1,4,2,
76010,2,1,3,5,5,157,780,5,155,150,1993,9,76,1,1,1,3,3,
139546,1,1,1,1,8,499,65,8,290,275,1330,1,1,1,2,2,2,3,
112635,1,1,1,3,6,8,33,6,8,8,34,4,7,1,1,1,3,3,
46229,2,1,1,3,3,169,67,3,167,3,3134,5,5,1,1,1,3,2,
44354,1,1,4,3,7,233,74,7,235,225,1932,7,10,1,1,1,3,5,
103620,2,1,1,3,5,285,81,5,284,138,1259,3,19,1,1,1,3,3,
10282,2,1,3,1,3,69,411,3,68,4,3868,12,17,1,1,1,2,3,
35493,2,1,3,3,3,62,67,12,23,23,114,5,5,1,1,1,3,2,
122844,2,1,1,3,3,124,49,3,120,230,2688,5,48,1,1,1,3,3,
143355,2,1,3,5,13,122,53,13,118,115,1683,3,9,1,1,1,4,3,
15552,1,1,1,1,8,149,665,8,147,142,2587,14,94,1,1,1,2,3,
61193,1,1,3,1,6,260,464,6,263,254,978,8,28,1,1,1,4,3,
48260,2,1,1,3,8,106,980,8,102,99,2710,9,36,1,1,1,3,3,
140179,1,1,1,3,17,67,126,17,164,68,7231,3,9,1,1,1,3,3,
6959,1,1,3,1,21,510,609,21,496,446,1403,19,101,1,2,2,2,3,
54068,2,1,1,1,8,339,11,8,337,204,588,4,70,1,1,1,1,2,
95367,2,1,3,1,14,51,403,14,52,52,1626,5,5,1,1,1,4,3,
108036,2,1,3,3,14,311,373,14,312,348,725,3,9,5,4,2,3,3,
14871,1,1,4,4,8,407,363,8,91,89,4785,3,9,1,4,2,5,3,
28727,2,1,4,3,13,189,87,13,187,181,917,24,67,1,4,2,3,3,
11185,1,1,1,1,5,27,99,5,27,27,139,9,35,1,1,1,2,3,
76124,1,1,1,1,1,182,127,1,14,123,163,5,5,1,1,1,5,3,
131191,1,1,1,1,23,194,468,22,191,185,4894,4,7,8,1,1,3,3,
67707,2,1,3,1,24,243,87,23,245,235,359,3,38,1,1,1,2,2,
42441,2,1,3,3,5,11,11,5,11,11,11,11,30,1,1,1,5,5,
136466,1,1,1,3,6,8,1589,6,8,8,4976,3,3,1,1,1,3,2,
73610,2,1,3,3,5,42,45,7,281,267,2766,2,2,12,1,1,3,2,
106679,1,1,4,3,20,113,200,20,110,174,307,4,4,1,1,1,4,2,
89283,1,1,1,3,6,459,894,6,453,412,5515,11,30,1,4,2,4,5,
59556,2,2,4,3,22,121,786,25,248,307,3496,13,6,1,4,2,5,5,
91686,2,1,1,3,6,12,258,6,12,12,443,10,25,1,1,1,2,2,
93784,2,1,1,3,5,496,227,5,488,7,371,11,30,1,1,1,4,5,
120876,1,1,3,3,12,30,2137,12,30,30,6952,1,1,1,1,1,2,2,
50474,2,1,3,1,11,647,157,11,653,527,4867,8,12,1,1,1,2,2,
46503,2,1,1,1,5,346,11,5,344,321,1185,4,4,14,1,1,2,3,
84291,1,1,4,3,6,8,45,6,8,8,1014,4,7,1,1,1,3,3,
58673,2,1,3,3,5,259,736,5,179,171,2698,11,30,1,1,1,5,5,
55554,2,1,1,3,24,424,707,23,415,304,3118,11,30,1,1,1,4,5,
286,1,1,4,3,14,200,54,14,196,189,272,3,3,6,3,2,4,2,
96572,1,1,3,4,5,144,1226,5,142,138,3685,6,6,1,4,2,3,2,
73873,1,1,1,5,5,144,81,5,142,138,2964,22,57,1,1,1,4,3,
77638,2,1,3,3,12,267,9,12,268,48,5679,6,6,1,1,1,2,3,
148571,1,1,4,3,5,120,77,5,117,91,5842,17,31,1,1,1,5,3,
5380,1,1,1,5,6,12,153,6,12,8,2847,5,5,1,1,1,1,3,
117964,2,1,3,5,6,178,99,6,143,139,187,12,17,1,1,1,4,3,
129559,2,1,4,3,24,148,603,23,146,285,1385,23,63,2,1,1,3,3,
126083,1,1,3,4,23,460,213,22,454,413,3759,1,1,1,1,1,6,2,
86763,1,1,3,3,5,7,136,5,7,7,5532,7,52,1,1,1,6,6,
89493,1,1,3,3,13,26,26,13,176,167,3427,10,65,2,1,1,3,5,
37369,2,1,3,3,11,183,114,11,181,145,1429,3,19,5,1,1,3,2,
143980,1,1,3,5,4,404,655,4,401,504,7152,1,1,1,1,1,5,2,
114537,1,1,3,3,12,23,23,12,23,23,871,1,1,1,3,2,4,2,
142419,2,1,4,3,8,149,1159,8,147,142,3436,6,41,1,1,1,5,3,
57588,2,1,3,3,5,157,381,5,155,150,747,4,4,1,1,1,3,5,
132082,1,1,3,5,5,201,597,5,343,320,1372,1,1,1,1,1,7,2,
88020,1,1,3,4,9,70,81,9,69,70,2400,3,19,1,1,1,3,3,
120690,1,1,3,3,4,404,546,4,401,369,1464,11,30,1,1,1,3,5,
18408,1,1,1,3,17,246,225,17,249,55,367,1,24,1,1,1,2,3,
17524,1,1,3,7,15,254,219,15,257,280,1231,3,45,6,1,1,4,3,
24438,1,1,4,3,5,118,1785,5,115,240,5776,4,7,1,1,1,3,3,
118986,2,1,3,3,3,3,59,3,3,3,762,4,4,1,1,1,5,3,
141569,2,1,4,4,5,7,142,5,7,7,507,25,73,6,1,1,4,5,
36136,2,1,3,3,11,583,64,11,575,498,2108,9,35,1,1,1,2,3,
99526,2,1,1,5,12,192,67,12,49,90,109,21,95,1,1,1,2,2,
70689,2,1,3,3,3,278,168,19,175,61,234,24,67,1,3,2,5,2,
10619,1,1,1,3,1,190,255,1,188,182,1809,5,5,1,1,1,2,2,
106442,1,1,3,5,5,11,341,5,11,375,6129,3,9,6,1,1,3,3,
6774,1,1,3,4,12,30,628,12,30,30,1471,4,7,1,1,1,3,3,
127662,2,1,1,5,9,38,38,9,140,343,699,2,74,1,1,1,2,2,
55202,2,1,1,3,18,331,123,18,329,242,2097,12,17,1,1,1,4,3,
30666,2,1,1,1,18,375,59,18,515,122,1524,14,27,1,2,2,2,5,
143751,2,1,3,1,5,43,870,5,44,43,2291,6,41,1,2,2,3,3,
141580,1,1,1,1,11,490,30,11,482,431,1257,7,62,1,2,2,4,5,
138333,1,1,3,5,5,187,402,5,185,178,5887,1,8,1,1,1,2,2,
142345,2,1,3,3,13,122,59,13,118,115,150,17,31,1,1,1,5,3,
149249,1,1,4,6,9,232,19,9,299,283,476,6,6,1,1,1,3,5,
102059,2,1,1,1,17,166,74,17,164,68,1855,6,6,1,1,1,2,3,
73108,2,1,1,3,16,98,34,16,94,436,3126,10,143,1,1,1,3,2,
22357,1,1,3,1,30,258,1061,30,303,286,3052,4,4,1,1,1,7,4,
117408,1,1,3,3,6,12,1857,6,12,12,6797,4,4,1,1,1,3,2,
109678,2,1,2,3,14,197,47,14,47,46,48,14,23,1,1,1,6,2,
46156,1,1,4,3,6,178,99,6,214,207,1139,2,15,1,1,1,3,3,
147439,1,1,1,3,6,12,2287,6,12,12,7436,5,42,1,1,1,3,3,
144426,2,1,1,3,6,47,87,6,48,47,645,4,7,1,1,1,2,2,
44745,1,1,1,1,16,100,34,16,96,94,1603,1,1,5,1,1,4,3,
41733,1,1,3,3,6,25,430,6,25,50,5069,1,1,1,1,1,6,2,
25269,2,1,1,1,15,96,1616,15,93,45,5084,3,9,6,1,1,4,3,
61244,1,1,4,1,14,324,521,14,393,362,1138,4,4,1,1,1,5,2,
41118,1,1,1,3,12,267,413,12,268,48,829,5,5,5,1,1,3,5,
67341,1,1,3,3,8,94,1624,8,162,157,5111,1,1,1,1,1,1,2,
97905,1,1,1,1,4,37,178,4,37,37,1068,31,191,1,1,1,4,2,
41837,2,1,1,1,11,440,59,11,433,397,1043,3,20,1,1,1,2,3,
96949,1,1,3,1,12,97,67,12,57,23,141,1,54,1,1,1,4,2,
65975,1,1,3,4,6,79,283,6,77,78,4998,1,1,1,1,1,3,3,
4760,1,1,3,1,18,313,142,18,370,299,1053,1,1,1,1,1,2,3,
1715,2,1,3,3,5,259,152,5,179,171,1290,6,6,1,1,1,3,2,
28884,1,1,1,1,11,141,59,11,138,134,179,7,10,1,1,1,2,3,
40410,1,1,1,3,4,576,178,4,183,106,5336,31,173,1,1,1,6,2,
51464,1,1,3,1,5,58,64,5,58,59,68,6,64,2,3,2,2,3,
117460,1,1,1,3,16,261,142,16,431,395,1648,6,55,1,1,1,6,3,
94085,2,2,1,3,5,495,293,5,373,443,551,13,18,1,4,2,5,2,
146936,2,1,3,5,13,84,53,13,118,115,4456,3,9,1,1,1,3,5,
102305,1,1,1,4,5,43,176,5,44,43,252,7,62,1,1,1,3,3,
137850,1,1,3,4,5,252,567,5,254,244,4866,7,11,1,1,1,3,3,
11427,1,1,1,1,8,230,914,8,233,88,4266,4,4,1,1,1,3,3,
101522,2,1,2,4,6,83,297,6,81,192,4989,3,3,1,1,1,4,2,
106872,1,1,1,3,5,171,296,5,39,39,6415,25,73,1,1,1,3,3,
27878,1,1,3,4,4,143,140,4,569,328,2570,1,24,1,1,1,7,2,
58059,2,1,1,3,5,359,132,5,359,333,171,5,5,1,1,1,3,3,
118224,2,1,3,1,5,215,38,5,212,205,308,5,80,1,1,1,2,3,
92972,2,1,3,1,13,553,84,13,545,477,1798,9,13,20,3,2,2,5,
120726,2,1,3,1,12,267,836,12,268,201,6077,29,98,1,1,1,4,3,
132168,2,1,4,1,11,399,59,11,560,102,1923,3,9,1,3,2,2,3,
78116,1,1,1,5,8,16,397,8,16,16,4983,4,7,6,1,1,4,2,
139871,1,1,1,3,5,285,647,5,284,138,2683,3,9,1,1,1,3,3,
92861,2,1,1,1,5,358,45,5,358,363,782,22,57,9,2,2,3,4,
72336,1,1,4,3,24,293,87,23,293,278,461,1,24,1,1,1,5,2,
92042,2,1,4,1,5,109,67,5,107,104,141,3,38,1,1,1,4,3,
115526,2,1,3,1,5,213,61,5,210,203,302,5,22,2,1,1,3,2,
124103,2,1,4,3,4,404,183,4,401,369,1578,3,20,1,1,1,4,2,
104476,2,1,3,3,20,266,200,20,238,107,2220,9,13,1,1,1,3,3,
124148,2,1,1,3,7,373,332,7,126,13,2111,3,9,1,1,1,3,5,
119833,1,1,3,5,20,376,66,20,372,528,580,5,5,1,1,1,3,3,
107518,1,1,1,3,1,182,593,1,64,66,6249,9,130,1,1,1,6,3,
136840,1,1,3,5,22,73,115,25,419,388,3619,5,22,1,1,1,6,3,
54066,1,1,3,3,8,16,540,8,16,16,1197,3,9,6,3,2,3,2,
82649,1,1,3,3,16,355,517,16,354,329,2835,1,1,1,4,2,4,5,
33219,1,1,1,1,5,281,64,5,278,265,430,9,35,1,3,2,3,3,
30851,2,1,3,4,22,138,87,25,135,130,1542,3,20,1,1,1,3,5,
30313,2,1,3,1,18,251,233,18,253,242,2814,9,13,21,1,1,4,3,
94903,2,1,3,1,9,177,61,9,177,168,1547,19,40,1,2,2,2,2,
130878,1,1,3,7,15,344,159,15,223,216,5164,11,79,1,1,1,3,5,
19153,1,1,1,3,6,140,561,6,137,133,1263,4,4,1,1,1,3,5,
59480,1,1,3,1,8,326,459,8,202,33,958,5,42,1,1,1,3,3,
49581,2,1,4,3,6,83,235,6,81,192,4951,3,38,1,1,1,5,2,
96869,2,1,3,1,8,622,34,8,623,354,3000,6,6,1,3,2,1,3,
91008,2,1,1,3,5,226,402,5,179,247,3447,12,17,1,1,1,3,3,
37758,1,1,3,4,13,134,1632,13,131,220,5128,1,1,1,1,1,3,2,
125645,1,1,1,4,11,295,130,11,295,279,824,5,5,1,1,1,2,3,
43259,2,1,3,4,14,487,247,14,478,187,1550,12,17,1,1,1,3,2,
148280,2,1,3,1,13,122,695,13,118,115,1710,7,47,1,1,1,2,3,
60026,1,1,3,4,15,344,168,3,357,35,1327,6,6,1,1,1,6,3,
115912,1,1,4,3,5,144,239,5,142,138,2555,1,1,1,1,1,2,2,
107814,2,1,1,1,22,439,87,25,432,396,1438,9,102,1,3,2,1,2,
25428,1,1,1,1,6,527,30,6,520,422,2905,1,59,5,1,1,2,2,
38563,2,1,3,1,3,69,616,3,68,4,3575,15,32,1,1,1,1,3,
51331,1,1,3,3,9,250,1794,9,252,499,5812,11,79,1,1,1,5,3,
25441,1,1,3,1,13,34,84,13,34,34,321,1,24,1,1,1,5,2,
18380,2,1,1,3,6,140,12,6,137,246,2664,3,9,5,1,1,4,3,
125744,1,1,3,5,8,270,90,8,231,222,2458,20,51,1,1,1,4,3,
63342,1,1,3,3,12,161,157,12,174,201,296,21,53,1,1,1,4,3,
804,1,1,1,3,9,38,38,9,140,343,699,1,54,1,1,1,2,3,
124636,1,1,4,3,20,266,59,20,238,107,963,17,31,1,4,2,3,2,
12939,1,1,1,3,14,40,54,14,40,270,446,1,8,1,1,1,4,2,
106274,2,1,1,3,11,383,156,11,377,351,3151,3,9,1,1,1,3,3,
85229,2,1,1,3,8,287,260,8,286,179,2784,5,42,1,3,2,3,3,
3960,1,1,1,3,5,126,884,5,122,119,2345,3,9,1,1,1,3,3,
35494,1,1,1,1,9,501,1027,9,490,440,2901,7,10,1,1,1,3,3,
14900,1,1,3,3,9,77,334,9,75,211,1537,7,10,8,3,2,6,2,
9628,2,1,1,3,11,244,54,11,246,273,451,3,9,1,1,1,3,3,
134593,1,5,3,1,4,143,140,4,352,401,512,13,24,1,2,2,3,2,
16831,2,1,1,1,11,611,1058,11,609,509,3229,10,25,1,1,1,1,2,
21478,1,1,1,1,11,440,216,5,139,135,3766,7,10,1,1,1,6,3,
38125,1,1,3,3,4,456,212,4,505,486,2366,1,24,1,1,1,3,5,
120038,2,1,4,1,11,370,19,11,300,284,695,3,20,1,1,1,1,5,
24689,2,1,3,4,9,386,383,9,38,38,2509,3,9,1,1,1,5,3,
66844,2,1,1,1,5,118,158,5,358,363,4988,3,45,1,3,2,3,2,
114809,1,1,3,3,24,323,19,23,324,370,840,6,81,2,1,1,3,4,
97330,1,1,4,4,15,254,219,15,257,280,542,3,9,7,1,1,2,3,
37308,1,1,1,1,1,14,14,1,484,73,1353,5,48,1,1,1,4,3,
135291,2,1,1,3,5,352,341,5,349,326,7308,4,70,1,1,1,3,3,
26442,1,1,3,3,5,7,92,5,7,7,2505,7,11,1,1,1,3,2,
52593,2,1,3,1,30,258,637,30,303,286,4216,3,3,1,1,1,6,4,
61370,2,1,3,3,23,610,38,22,608,508,3241,6,41,1,4,2,4,4,
18339,2,1,3,1,5,271,61,5,219,43,702,9,13,8,1,1,4,3,
74101,1,1,3,3,12,48,234,12,171,48,5479,4,4,2,1,1,3,2,
27127,2,1,3,3,24,323,19,23,324,370,1340,3,9,1,1,1,3,5,
84297,1,1,2,3,18,216,59,18,336,206,746,1,24,1,1,1,3,2,
87252,2,1,3,4,12,267,288,12,268,201,2576,9,13,17,1,1,4,5,
121976,1,1,3,3,20,202,444,20,199,174,911,1,1,2,1,1,5,2,
58414,2,1,3,3,21,491,760,21,483,432,3089,6,6,1,1,1,3,5,
141366,1,1,1,7,15,254,432,15,257,280,5556,1,1,1,4,2,2,2,
22813,1,1,1,4,6,17,10,6,17,17,4225,3,3,1,1,1,3,3,
65366,2,1,3,7,15,173,316,15,170,98,2760,3,9,1,1,1,2,2,
90269,1,1,3,3,3,62,132,3,398,230,171,5,5,1,1,1,4,2,
72957,2,1,3,3,14,184,367,14,182,40,6625,10,65,1,1,1,3,2,
52734,2,1,4,3,5,483,11,5,226,217,329,22,57,1,1,1,5,5,
127114,2,1,4,7,15,173,316,15,170,98,2760,3,9,1,1,1,3,3,
143784,2,1,1,3,8,287,38,8,286,179,1812,3,39,1,1,1,2,3,
14283,2,1,1,3,9,24,38,9,42,24,574,3,9,1,3,2,3,3,
147484,1,1,1,3,8,220,49,8,218,85,316,9,35,1,1,1,2,3,
27581,2,1,3,4,3,411,666,3,407,54,4732,5,5,8,1,1,2,2,
55256,1,1,4,1,12,23,247,12,23,23,411,7,10,1,1,1,2,3,
73887,2,1,3,3,8,587,11,8,275,60,421,3,3,1,1,1,3,5,
120037,2,1,1,1,5,7,11,5,7,375,2825,4,70,1,1,1,1,2,
52988,2,1,1,3,1,190,136,1,188,182,1022,3,20,2,1,1,6,3,
91942,2,1,1,3,11,93,45,11,498,449,1413,19,46,1,1,1,4,3,
135835,1,1,4,1,5,115,30,5,112,442,1902,7,62,1,1,2,3,3,
83757,1,1,1,4,14,196,54,14,193,187,266,6,6,1,1,1,2,2,
9911,1,1,3,3,1,190,255,1,14,123,1203,4,7,1,1,1,3,3,
71084,2,1,4,1,13,34,84,13,34,34,321,17,31,1,3,2,2,2,
89709,2,1,1,3,5,58,23,5,156,151,3226,3,45,1,1,1,3,3,
75091,1,1,1,1,23,248,84,22,251,239,369,9,35,1,1,1,2,3,
64327,1,1,1,3,16,405,89,16,264,255,837,3,9,6,1,1,2,3,
119597,1,1,1,3,8,91,472,8,89,88,3333,3,9,1,1,1,3,3,
122771,1,1,3,3,5,43,135,5,44,43,1352,1,24,1,1,1,5,2,
111358,1,1,3,1,15,223,388,19,296,93,1267,5,22,1,1,1,2,2,
78869,2,1,3,4,9,436,1652,9,75,77,5211,23,63,1,1,1,5,2,
15996,2,1,3,1,3,442,4,3,90,64,1388,4,70,1,4,2,2,2,
32252,1,1,3,5,13,26,1255,13,26,261,3798,1,1,1,1,1,4,5,
30419,2,1,4,3,5,118,657,5,115,240,1590,6,6,1,3,2,3,3,
85944,2,1,3,3,3,158,868,3,280,41,2777,19,104,1,1,1,3,2,
63555,1,1,1,3,6,83,654,6,81,192,2342,10,116,1,1,1,3,2,
18078,1,1,1,3,4,143,1206,4,294,377,3611,1,24,1,1,1,6,3,
80252,2,1,4,1,22,73,1754,25,419,388,5655,12,125,1,1,1,5,2,
16550,1,1,4,3,9,162,258,9,159,153,5015,11,16,1,1,1,4,5,
6698,1,1,3,3,3,6,483,3,76,6,3245,7,11,1,1,1,4,2,
4446,1,1,3,3,18,423,692,18,125,118,1706,3,9,1,3,2,3,5,
104463,2,1,3,1,15,107,54,15,104,101,274,3,20,1,1,1,3,2,
96660,1,1,3,1,13,421,59,13,118,115,150,1,24,1,1,1,5,2,
136082,2,1,4,7,15,45,436,15,46,45,883,3,9,7,1,1,4,3,
51534,1,1,3,1,21,577,68,21,567,403,2007,1,24,1,1,1,5,2,
101889,2,1,4,3,22,153,212,25,151,243,4014,3,9,1,1,1,5,2,
147660,1,1,1,5,5,57,1451,5,56,57,4503,1,1,1,1,1,2,3,
137818,2,1,3,3,5,483,2340,5,226,217,3414,3,9,1,1,1,3,3,
123645,1,1,3,3,3,69,3,3,68,4,6859,1,1,1,1,1,6,2,
21491,2,1,1,3,8,389,65,8,384,99,1175,3,38,1,4,2,1,2,
136360,2,1,1,3,11,183,45,11,181,175,251,4,4,1,3,2,3,3,
95012,1,1,1,3,1,280,54,1,341,317,2613,3,9,1,1,1,5,2,
579,2,1,3,1,13,84,59,13,187,82,365,3,9,1,1,1,2,3,
126307,1,1,1,3,4,363,183,4,362,337,4725,1,1,1,1,1,3,5,
55529,1,1,1,3,8,94,1710,8,162,157,5477,1,1,1,1,1,3,2,
106384,1,1,1,3,11,244,59,11,246,408,1431,1,24,1,1,1,3,2,
45022,1,1,1,4,21,255,142,21,258,249,383,1,59,1,1,1,2,2,
113627,1,1,3,3,5,213,413,5,210,203,4783,3,45,1,1,1,3,5,
139595,1,1,1,4,11,356,135,11,355,330,2712,9,35,2,3,2,2,3,
59382,2,1,4,7,15,173,101,15,170,429,1254,3,9,1,1,1,2,3,
144916,1,1,3,7,22,153,444,15,395,280,1672,7,11,1,1,1,5,3,
121627,1,1,1,1,9,18,38,9,18,18,996,3,9,1,1,1,2,3,
33084,1,1,1,1,21,146,142,21,144,124,189,6,55,1,1,1,6,3,
25285,2,1,3,3,12,48,863,12,49,48,2251,2,74,1,1,1,4,3,
59795,1,1,1,5,5,39,381,5,321,303,1899,3,45,1,1,1,4,2,
79324,1,1,3,1,24,323,19,23,324,370,840,1,24,1,1,1,2,3,
36947,2,1,3,3,9,218,1281,9,216,291,6109,5,48,7,1,1,3,2,
15164,1,1,3,3,13,122,1548,13,118,295,4817,7,47,1,1,1,7,5,
28294,1,1,3,1,9,501,38,9,490,440,1338,1,54,1,1,1,1,3,
8800,2,1,3,1,4,456,38,4,505,486,3755,19,101,1,2,2,3,3,
138659,1,2,1,5,22,174,786,25,248,307,3496,13,85,1,1,1,6,3,
25473,1,1,3,3,16,98,89,16,431,395,2218,7,11,1,1,1,5,2,
65089,1,1,3,1,4,430,1319,4,421,489,4055,1,1,1,1,1,2,2,
98831,1,1,4,7,15,195,590,15,192,186,3644,1,1,1,1,1,4,3,
55893,1,1,3,3,3,3,2163,12,268,201,7039,1,1,16,1,1,4,3,
58484,2,1,3,4,24,148,19,23,146,141,191,3,45,6,1,1,4,5,
125636,1,1,3,4,4,456,140,4,505,486,3188,14,136,1,1,1,2,3,
42137,2,1,3,3,11,183,23,11,181,175,6665,3,9,5,3,2,4,3,
119255,2,1,2,3,9,507,38,9,493,445,2202,24,67,1,1,1,4,3,
62739,1,1,3,1,16,396,89,16,396,120,786,1,1,1,1,1,1,2,
67163,1,1,3,1,13,419,59,13,331,311,1076,2,60,1,2,2,2,3,
138471,2,1,3,5,5,42,2084,5,43,42,6778,5,42,4,1,1,4,2,
13237,1,1,4,3,12,23,67,12,23,23,114,1,1,1,1,1,7,3,
122623,1,1,1,1,14,324,521,14,393,362,1138,3,20,1,1,1,3,4,
107884,2,1,3,3,5,126,447,5,122,119,918,3,9,2,1,1,2,3,
32771,1,1,4,3,4,312,5,4,37,37,5,30,133,21,1,1,6,2,
